Time (s),X Target Difference
0.009060382843017578,0.31893359569676283
0.06144976615905762,0.3204220368483846
0.11463212966918945,0.3218330512917788
0.1685328483581543,0.32336031458081205
0.22164034843444824,0.3259708918178545
0.273571252822876,0.3280751804632199
0.32689476013183594,0.33284728420878207
0.37985873222351074,0.3356870310836109
0.43265819549560547,0.34025051786592414
0.4860250949859619,0.34418108525637686
0.5387530326843262,0.3495140591565204
0.5914883613586426,0.3555792325797241
0.6442952156066895,0.362572799119421
0.697545051574707,0.37022914275258006
0.7506022453308105,0.37837804509459433
0.8039252758026123,0.38733148775635096
0.8567535877227783,0.3966871998139332
0.9093747138977051,0.40881244117408994
0.9632530212402344,0.4193387139549713
1.0161688327789307,0.42985296487604546
1.0689489841461182,0.43880905940315285
1.1207034587860107,0.45230613965853034
1.1727614402770996,0.46301998548112067
1.2256109714508057,0.47525658208039634
1.2787740230560303,0.4868735985896536
1.3314621448516846,0.49990107369269143
1.3830666542053223,0.5206780275640113
1.434913158416748,0.5316402380341801
1.4873642921447754,0.5458366120838261
1.5402820110321045,0.5605233826952553
1.5936408042907715,0.5840177887612508
1.6466925144195557,0.5981272264832489
1.6997065544128418,0.6085323727988675
1.7527973651885986,0.6247060933793341
1.8056743144989014,0.6543878640053784
1.8593456745147705,0.6693458786425217
1.9121320247650146,0.6858715496966274
1.9667689800262451,0.698161256384332
2.018737316131592,0.7106560251935392
2.0719032287597656,0.7252874316696157
2.1236164569854736,0.7345108170604991
2.1770291328430176,0.7439561764571231
2.2297115325927734,0.7545863018535945
2.2839035987854004,0.7660625580092976
2.3376312255859375,0.7770058086284786
2.391371965408325,0.787842459659144
2.44417667388916,0.8005430388770989
2.4990546703338623,0.8122362689112539
2.552001953125,0.8220954267428273
2.605332374572754,0.8292266835562022
2.6581525802612305,0.8403999117621872
2.710799217224121,0.8493381580568584
2.7634708881378174,0.8585441386413302
2.816648483276367,0.8633083852075956
2.869673728942871,0.8693940402669569
2.922499179840088,0.8758320152966647
2.975761890411377,0.8795523000819061
3.028560161590576,0.885350016830907
3.082756996154785,0.8876761772895632
3.1362650394439697,0.8906296630930796
3.1890451908111572,0.8919916048631016
3.2417259216308594,0.8933197549387417
3.2944552898406982,0.8943165982780306
3.3496296405792236,0.8946105665675413
3.40285325050354,0.8949227022437201
3.4555723667144775,0.8945025527935961
3.5081872940063477,0.893111865311436
3.5608062744140625,0.8918049794551239
3.6135222911834717,0.889227683816584
3.6666414737701416,0.8866245272566835
3.7197132110595703,0.886439192883813
3.7736947536468506,0.8832244002431697
3.8271164894104004,0.8792650563319745
3.879009485244751,0.876465451013797
3.9328274726867676,0.8780860215346229
3.9863669872283936,0.8746672171128392
4.039207696914673,0.8704991639061238
4.0927135944366455,0.8625682173804446
4.145624399185181,0.8571031013513326
4.200315952301025,0.8488990444763326
4.2543089389801025,0.8399313456924007
4.307565450668335,0.8310131979897802
4.360607147216797,0.8224347721262957
4.413545370101929,0.81732271556465
4.467339515686035,0.8097615197783713
4.5209174156188965,0.8004020232773584
4.573817014694214,0.7941285498515631
4.627349615097046,0.7826280832462269
4.680285453796387,0.7719953897912228
4.733180046081543,0.7623578918419371
4.786319971084595,0.7554295699843937
4.839050054550171,0.744445050850856
4.892484903335571,0.7330596715680268
4.944244623184204,0.7215880056055364
4.997086048126221,0.7155108803555887
5.050315856933594,0.7043668331025529
5.102917194366455,0.6937869260215229
5.155521631240845,0.6837691072843743
5.208289861679077,0.6763465995114131
5.26080322265625,0.6673904551928391
5.313580751419067,0.6556982286992838
5.366369247436523,0.6444534830388067
5.419485330581665,0.6398641613369668
5.4708850383758545,0.6318935836854669
5.522672891616821,0.6210559058265259
5.5760462284088135,0.6105558193211001
5.628838062286377,0.6003822280347737
5.682555437088013,0.5951767377914791
5.735599040985107,0.5859811180635033
5.789023160934448,0.5773943666249308
5.841707944869995,0.570250150341044
5.894247531890869,0.5626972699870887
5.94722056388855,0.5540057175651949
5.999897718429565,0.5482974390896216
6.053024768829346,0.542990863926547
6.105721473693848,0.5377595239676005
6.158728837966919,0.5314055327733155
6.211482763290405,0.5262267791068141
6.264494895935059,0.5211376489758055
6.317141056060791,0.5169579210939947
6.369763612747192,0.5145328601654665
6.4222259521484375,0.5118030630338953
6.4749836921691895,0.5102697455359624
6.52739691734314,0.5042306234644718
6.581439256668091,0.4988748921156103
6.63551664352417,0.4982287650391062
6.688977241516113,0.499239191227687
6.741867542266846,0.49651654636853215
6.7946038246154785,0.4960437149597928
6.8495378494262695,0.49792014743034047
6.901216268539429,0.4994965476684574
6.953020334243774,0.4956295223692546
7.004783868789673,0.49644358234400643
7.056398630142212,0.5012195725702989
7.108238935470581,0.5040649772656651
7.160891532897949,0.5071117750243145
7.212494373321533,0.5093425688039104
7.267237663269043,0.5150829771471063
7.321574449539185,0.5210639374101964
7.374945402145386,0.5265623563267172
7.426629543304443,0.5337070624823754
7.478403091430664,0.5402406037135359
7.531730651855469,0.5504377603145191
7.5814173221588135,0.5540462264031167
7.632724046707153,0.561365004006816
7.68458104133606,0.570675971065339
7.736686944961548,0.5793001948373956
7.7895426750183105,0.5873304097857636
7.842980146408081,0.596195535954632
7.895868539810181,0.6065013682074438
7.949903964996338,0.6181037088067205
8.003368377685547,0.6272408653600066
8.056207418441772,0.6374946136345584
8.109582662582397,0.6471016668266283
8.161375522613525,0.6566921849111538
8.216697692871094,0.665161476895717
8.269975662231445,0.6485268770682501
8.322593927383423,0.6565527719847217
8.374243021011353,0.6618061967776049
8.427744388580322,0.6630654132080145
8.480670928955078,0.6716455108141908
8.53368592262268,0.6869762480553605
8.586852788925171,0.6970859281740818
8.639915466308594,0.6931659165195532
8.693028450012207,0.7053269949856565
8.744918584823608,0.7150740111230411
8.799884557723999,0.7145789026273007
8.852802515029907,0.7235697325507411
8.90588903427124,0.7282038072734648
8.957770824432373,0.7410782370046728
9.011030912399292,0.7500389634512217
9.062683582305908,0.7543882285502834
9.114925861358643,0.7649128366844342
9.168695211410522,0.7743673332038115
9.221506834030151,0.7814770064475903
9.274463176727295,0.789100493299807
9.327738761901855,0.7940489133569207
9.379347085952759,0.8031809356612034
9.433133602142334,0.8110901202109833
9.485880851745605,0.8168427140676069
9.53952693939209,0.8251617570238209
9.592243909835815,0.8289068387398566
9.644923686981201,0.8322665168084384
9.697530269622803,0.8358840360311874
9.7503662109375,0.8408742461542118
9.8036367893219,0.8426550563635156
9.856562376022339,0.8428483098708437
9.910939931869507,0.8529909718569184
9.964136838912964,0.8548331412575809
10.016709804534912,0.8534341191937058
10.068527698516846,0.8543572611176329
10.121615886688232,0.8548462418734057
10.174180269241333,0.8609576292533797
10.226900577545166,0.8594424742378961
10.279659986495972,0.8582581165020033
10.334642887115479,0.858974841685094
10.388286352157593,0.8533832846340543
10.440692901611328,0.8481525539656831
10.492495775222778,0.8402252826186076
10.545232772827148,0.8347584927443275
10.598629236221313,0.8265129305036586
10.651400804519653,0.8167413946613244
10.705023288726807,0.8093624415763403
10.757704496383667,0.7999689992417907
10.810392379760742,0.7880259749296793
10.864291191101074,0.7785487500541686
10.917287588119507,0.76786089764442
10.970587253570557,0.7577698929386751
11.023357152938843,0.7437796096428815
11.076628684997559,0.7324657850235736
11.129267454147339,0.7221111941679195
11.183337688446045,0.7109474342123238
11.236845970153809,0.6981914818561703
11.288895606994629,0.6856627567138177
11.342341184616089,0.6724646846588984
11.395116329193115,0.6594466347769365
11.447663068771362,0.6470926731021763
11.500505208969116,0.6356351999246864
11.553647756576538,0.6243298086136682
11.606592893600464,0.6130445104305294
11.659239530563354,0.6011295789611495
11.712112188339233,0.5886957039228471
11.765502691268921,0.5767001857392977
11.818219900131226,0.565234385152523
11.871805667877197,0.5538614406425193
11.924625873565674,0.5424489346671904
11.976548910140991,0.5312199286910673
12.027949571609497,0.5182056805900829
12.081003904342651,0.509298630685553
12.134574174880981,0.4988440475651061
12.187057733535767,0.4875875156793018
12.239655494689941,0.4773540308609233
12.291239261627197,0.4699541691394495
12.343523979187012,0.4611097469389678
12.396396160125732,0.4538196476884329
12.448601961135864,0.4456696266714983
12.502568006515503,0.43868002161536784
12.555160284042358,0.43335385172202967
12.606953859329224,0.42589954683627534
12.660327672958374,0.4200324691780441
12.713109016418457,0.4118635996118148
12.767007112503052,0.4080439099206854
12.820213556289673,0.40296528574556784
12.873044729232788,0.39800402458614736
12.924706935882568,0.3944269857347489
12.977263689041138,0.3919893042133377
13.029960870742798,0.38969689772799854
13.084855079650879,0.38725658626143494
13.133540630340576,0.38596073916035645
13.186532497406006,0.3884266003849525
13.239775896072388,0.38892935669141
13.291703224182129,0.38877871027505856
13.344303131103516,0.3950610354689998
13.395517826080322,0.3981620676413353
13.447656393051147,0.3992373830279812
13.501582384109497,0.40238919917128535
13.555790185928345,0.4118293360226054
13.609156370162964,0.4192217271598815
13.661886215209961,0.4237676955320028
13.714664220809937,0.42955401259352466
13.767694473266602,0.4372813234532737
13.82088017463684,0.4493585311258406
13.873772382736206,0.45681754930771723
13.927086114883423,0.46465741029181484
13.978973388671875,0.47815666932379475
14.032541513442993,0.4891563672240497
14.085704803466797,0.4971948773888867
14.138637781143188,0.5063107973597091
14.191340684890747,0.5150103595966218
14.243960857391357,0.531675701333097
14.295614242553711,0.5388166630009885
14.351647138595581,0.5512799393549179
14.405812740325928,0.5598138373005422
14.45912504196167,0.5691386470130128
14.51089358329773,0.5802919620957694
14.564878940582275,0.5904086389632881
14.617672204971313,0.6018522975142345
14.670829057693481,0.6116505815833031
14.723546266555786,0.6228586012870607
14.775543451309204,0.6338850357692662
14.826837301254272,0.6464340107370596
14.877963304519653,0.6585709325134741
14.929067850112915,0.6704600646162149
14.9809410572052,0.6820832122099963
15.034842252731323,0.6940990103962488
15.08803415298462,0.706522256508813
15.14077377319336,0.7193690584895868
15.192593097686768,0.7317930284433751
15.245383501052856,0.745890333839519
15.300674438476562,0.7627860185947546
15.353301048278809,0.7747033257692397
15.405211210250854,0.7873500397799124
15.456700086593628,0.7992522948029086
15.50903868675232,0.8112190100966776
15.560811281204224,0.8206824430300057
15.613646984100342,0.8299831296527533
15.66831350326538,0.8406234875962681
15.722642183303833,0.8501607120201885
15.776035785675049,0.860243302034616
15.828777551651001,0.8743537661981173
15.884188890457153,0.8846938648071674
15.937798738479614,0.8957984430231625
15.990659713745117,0.9043780634638854
16.044005393981934,0.9113610440712226
16.096747159957886,0.919671092761201
16.151819944381714,0.9254686115715252
16.20619797706604,0.9284959185353293
16.25956654548645,0.9322696246852986
16.312140226364136,0.9368481165762549
16.365949392318726,0.9411927590006147
16.417765140533447,0.9450227066576309
16.470861673355103,0.9473935782635844
16.522709369659424,0.9493670613500771
16.576141595840454,0.9519691910396391
16.6287739276886,0.9519056157111374
16.681811332702637,0.9487493017766587
16.73461365699768,0.9472766537809658
16.78826093673706,0.9427199936280751
16.841099739074707,0.9397040255684618
16.892940282821655,0.9374421799342001
16.945918321609497,0.9338185884547263
17.00201964378357,0.9302985717944833
17.056233882904053,0.9213823412693427
17.109529972076416,0.9155126955928132
17.162541151046753,0.9065823798216838
17.2177734375,0.8946906400171882
17.272708654403687,0.8852771000292617
17.325480461120605,0.8769395820097667
17.37890887260437,0.8686219979427956
17.431804895401,0.8525838666668615
17.484684705734253,0.8410547125129253
17.53799843788147,0.8285374104594845
17.59062170982361,0.819085421105914
17.64292573928833,0.8051216730849028
17.69461417198181,0.790018992058765
17.746278524398804,0.7779716910507792
17.801056623458862,0.7635061912761876
17.856203317642212,0.744181737744002
17.909657955169678,0.7284526648612941
17.962503671646118,0.7161638343326611
18.015214920043945,0.699501867064847
18.06823420524597,0.6859068250196836
18.121317625045776,0.666894397564129
18.174210786819458,0.6526494462508738
18.227550506591797,0.637875956573559
18.279399394989014,0.6222247473562188
18.33536148071289,0.6011861202855258
18.38957166671753,0.5835939270768551
18.44303822517395,0.5693673598800388
18.495802402496338,0.5516465508818824
18.55101203918457,0.5320600265888377
18.60499143600464,0.5147943023907282
18.65782403945923,0.5037636282399729
18.712546348571777,0.4876560577841636
18.764613151550293,0.4687708891339818
18.817015409469604,0.456221349824156
18.869843244552612,0.4463873433882466
18.922588348388672,0.4335237127013939
18.9755642414093,0.41352090587628093
19.028919219970703,0.4048920239757183
19.081678867340088,0.3972379909739178
19.135668516159058,0.38410844554369644
19.189850568771362,0.37224031027465815
19.24323272705078,0.36123948530554867
19.296151638031006,0.3545957464708245
19.351476430892944,0.3455700672179513
19.40489363670349,0.33782995625051937
19.457505464553833,0.3298601803383495
19.51017117500305,0.3205346359307894
19.562395572662354,0.31401485872183493
19.615524768829346,0.5973001214007737
19.668561697006226,0.5678752015232098
19.72158432006836,0.5399521595332092
19.774539709091187,0.5111340075778634
19.827736854553223,0.5061931231008389
19.879494190216064,0.5383648127598908
19.932912826538086,0.4368833751663689
19.98682427406311,0.4252292336790239
20.03986644744873,0.4262452996088225
20.09349536895752,0.4247512924706317
20.145896196365356,0.41555991109215873
20.20124125480652,0.41858840962562527
20.254387855529785,0.41467290359515485
20.307576179504395,0.41008552117632324
20.36017084121704,0.4072923429329667
20.412273168563843,0.4056433267739458
20.46372365951538,0.40466209171317863
20.516235828399658,0.4021562110460821
20.56916379928589,0.40144481108348357
20.621472597122192,0.403844991109355
