Time (s),Current (A)
10.755402565002441,-1.090000033378601
10.808159351348877,-0.029999999329447746
10.86159610748291,1.0299999713897705
10.914836645126343,0.04999999701976776
10.968218326568604,-1.3199999332427979
11.021239757537842,-1.409999966621399
11.074341535568237,-0.17000000178813934
11.126968383789062,-0.12999999523162842
11.179816246032715,-0.3700000047683716
11.234569311141968,-0.6499999761581421
11.286486864089966,-0.11999999731779099
11.340128898620605,-0.3100000023841858
11.392833709716797,-0.6699999570846558
11.445127725601196,-1.409999966621399
11.49802565574646,-1.1699999570846558
11.551456212997437,-1.159999966621399
11.604233026504517,1.5399999618530273
11.656916379928589,5.859999656677246
11.709488153457642,4.579999923706055
11.763042688369751,5.289999961853027
11.815932035446167,5.5
11.869476318359375,4.449999809265137
11.92230749130249,4.389999866485596
11.974372148513794,4.009999752044678
12.025939226150513,4.429999828338623
12.077970027923584,2.6599998474121094
12.132402896881104,4.929999828338623
12.184772729873657,4.230000019073486
12.237322092056274,4.819999694824219
12.288952112197876,4.809999942779541
12.341195821762085,4.259999752044678
12.39410138130188,4.009999752044678
12.4463050365448,3.5999999046325684
12.500211477279663,4.110000133514404
12.552862167358398,4.5
12.60476040840149,4.579999923706055
12.658054828643799,4.839999675750732
12.710783004760742,3.869999885559082
12.764215230941772,4.369999885559082
12.817826271057129,4.779999732971191
12.870771884918213,3.8399999141693115
12.922557353973389,4.960000038146973
12.974547624588013,4.380000114440918
13.027647018432617,3.8999998569488525
13.082522630691528,4.799999713897705
13.130976438522339,5.0
13.184180498123169,4.849999904632568
13.237492561340332,4.130000114440918
13.2893648147583,5.130000114440918
13.342103481292725,5.029999732971191
13.393421649932861,3.43999981880188
13.445146799087524,4.239999771118164
13.499454259872437,5.369999885559082
13.553460359573364,4.509999752044678
13.607004880905151,4.029999732971191
13.659587144851685,4.440000057220459
13.712222814559937,5.400000095367432
13.76531434059143,4.309999942779541
13.818511486053467,4.259999752044678
13.871484756469727,3.8299999237060547
13.924789667129517,5.199999809265137
13.97663164138794,4.96999979019165
14.030080080032349,4.639999866485596
14.083381414413452,3.5299999713897705
14.136338710784912,4.449999809265137
14.189133882522583,3.3499999046325684
14.24169659614563,4.210000038146973
14.293311357498169,3.259999990463257
14.349312543869019,4.349999904632568
14.403461456298828,5.449999809265137
14.456843614578247,2.950000047683716
14.508580923080444,-0.10999999940395355
14.561957120895386,0.1899999976158142
14.615372657775879,-0.07999999821186066
14.668536186218262,-0.3799999952316284
14.721232175827026,0.25
14.773468971252441,-0.7699999809265137
14.824726581573486,-0.4399999976158142
14.875852346420288,-0.6200000047683716
14.927084684371948,-0.3799999952316284
14.979006290435791,-0.6499999761581421
15.032725095748901,-0.6499999761581421
15.08560824394226,-0.8799999952316284
15.138459205627441,-0.2800000011920929
15.190444946289062,0.19999998807907104
15.243031740188599,1.2699999809265137
15.29781985282898,3.669999837875366
15.351016998291016,3.4600000381469727
15.403057098388672,4.829999923706055
15.454535484313965,4.039999961853027
15.506773471832275,3.919999837875366
15.558501720428467,4.619999885559082
15.611294269561768,4.440000057220459
15.666158199310303,1.6200000047683716
15.72028398513794,0.550000011920929
15.773722171783447,0.09999999403953552
15.826482057571411,-0.08999999612569809
15.881253242492676,4.730000019073486
15.935508728027344,4.46999979019165
15.988533020019531,4.400000095367432
16.041590929031372,3.9599997997283936
16.094386100769043,3.369999885559082
16.149346590042114,4.369999885559082
16.203880548477173,4.460000038146973
16.257230520248413,-0.11999999731779099
16.309856176376343,0.5399999618530273
16.363622426986694,-0.32999998331069946
16.415305852890015,-0.28999999165534973
16.46856999397278,0.8199999928474426
16.52039384841919,1.1999999284744263
16.57380437850952,1.5199999809265137
16.626470804214478,2.9099998474121094
16.679068088531494,2.259999990463257
16.732261180877686,0.0
16.78561544418335,-0.8399999737739563
16.838809967041016,-0.35999998450279236
16.89061951637268,-0.07000000029802322
16.94344711303711,-0.44999998807907104
16.99975085258484,-0.75
17.053913116455078,-0.5299999713897705
17.107210159301758,0.05999999865889549
17.160085201263428,-0.8999999761581421
17.214763164520264,-0.6100000143051147
17.270400762557983,0.44999998807907104
17.32316827774048,-1.149999976158142
17.37647795677185,-1.459999918937683
17.42918848991394,-1.5199999809265137
17.482372999191284,-0.08999999612569809
17.535640954971313,-1.3799999952316284
17.58833146095276,-1.8299999237060547
17.64057970046997,-0.25999999046325684
17.692267179489136,-0.550000011920929
17.74396562576294,-0.3999999761581421
17.79729413986206,-1.090000033378601
17.853914260864258,-1.1799999475479126
17.90745997428894,0.11999999731779099
17.960157871246338,-0.6899999976158142
18.01262855529785,-2.4600000381469727
18.065834999084473,-1.059999942779541
18.11900544166565,-0.550000011920929
18.171931743621826,-0.4099999964237213
18.225329399108887,0.05999999865889549
18.277071475982666,-1.6399999856948853
18.333003044128418,-0.4099999964237213
18.38722562789917,0.17000000178813934
18.440751314163208,-0.41999998688697815
18.493475198745728,-1.3700000047683716
18.54823589324951,-1.7999999523162842
18.60272479057312,-0.3799999952316284
18.655553102493286,-0.9799999594688416
18.710368633270264,-1.6999999284744263
18.76215648651123,-0.9899999499320984
18.814781665802002,0.6399999856948853
18.86752963066101,-1.2999999523162842
18.920263051986694,-1.8399999141693115
18.973212242126465,-0.04999999701976776
19.02662181854248,-0.05999999865889549
19.078458786010742,-1.2699999809265137
19.133534908294678,-1.1399999856948853
19.187525033950806,0.6499999761581421
19.240952968597412,-0.14000000059604645
19.29387903213501,-1.4499999284744263
19.348463535308838,-1.2599999904632568
19.402453184127808,-0.38999998569488525
19.455341339111328,0.29999998211860657
19.507945775985718,-0.029999999329447746
19.560102939605713,0.9399999976158142
19.612797021865845,-0.5999999642372131
19.666203022003174,16.399999618530273
19.719245672225952,17.34000015258789
19.77221441268921,16.18000030517578
19.825461864471436,8.1899995803833
19.87714982032776,7.109999656677246
19.930765867233276,8.479999542236328
19.984506130218506,-0.22999998927116394
20.037336587905884,-0.1899999976158142
20.091230869293213,-5.089999675750732
20.143582582473755,-9.300000190734863
20.1984601020813,-9.9399995803833
20.252068281173706,-12.609999656677246
20.305224657058716,-5.210000038146973
20.35782289505005,-4.029999732971191
20.410033702850342,-3.18999981880188
20.461585521697998,-0.32999998331069946
20.513941287994385,-0.32999998331069946
20.56689763069153,-0.32999998331069946
20.619286060333252,-0.32999998331069946
